X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2426.871,14.917,2.944,0.06,35.814,1238.823,2.921,0.019,0.969,6.767,1.596,104.184,311.923,0.999,1
2426.972,14.97,2.949,0.058,35.811,1239.52,2.921,0.018,0.951,6.768,1.604,105.069,311.495,0.999,1
2427.074,15.003,2.951,0.057,35.814,1236.034,2.92,0.017,0.928,6.778,1.597,105.481,311.471,0.999,1
2427.175,15.041,2.951,0.056,35.825,1220.697,2.916,0.017,0.908,6.737,1.582,105.436,311.981,0.999,1
2427.277,15.083,2.952,0.054,35.844,1213.029,2.914,0.016,0.91,6.638,1.56,105.657,313.814,0.999,1
2427.378,15.185,2.952,0.053,35.864,1207.451,2.914,0.017,0.918,6.577,1.537,105.564,317.785,0.999,1
2427.479,15.242,2.946,0.052,35.858,1205.36,2.916,0.019,0.919,6.559,1.516,104.502,321.763,1,1
2427.581,15.302,2.942,0.05,35.828,1212.331,2.931,0.02,0.903,6.534,1.501,103.862,324.043,1,1
2427.682,15.361,2.945,0.05,35.811,1218.606,2.945,0.019,0.886,6.489,1.494,104.337,326.197,1,1
2427.783,15.467,2.948,0.05,35.805,1224.183,2.967,0.018,0.873,6.449,1.493,104.812,328.778,1,1
2427.885,15.504,2.947,0.051,35.808,1229.76,2.997,0.018,0.877,6.424,1.5,104.749,329.721,1,1
2427.986,15.526,2.944,0.051,35.814,1235.337,3.069,0.019,0.918,6.403,1.514,104.476,329.091,1,1
2428.087,15.531,2.939,0.051,35.819,1233.943,3.102,0.02,0.951,6.373,1.531,104.094,327.816,1,1
2428.189,15.506,2.931,0.051,35.828,1232.549,3.126,0.031,0.976,6.339,1.551,102.99,324.042,0.999,1
2428.29,15.49,2.923,0.051,35.836,1230.457,3.142,0.277,0.985,6.305,1.569,101.246,318.053,0.999,1
2428.391,15.476,2.922,0.051,35.844,1226.274,3.145,0.476,0.963,6.279,1.585,100.509,313.037,0.999,1
2428.493,15.466,2.93,0.053,35.836,1225.577,3.137,0.176,0.944,6.254,1.593,101.827,310.482,1,1
2428.594,15.443,2.946,0.054,35.819,1226.274,3.125,0.019,0.933,6.213,1.596,104.618,308.899,0.999,1
2428.696,15.425,2.961,0.056,35.808,1229.063,3.11,0.013,0.931,6.167,1.59,107.103,308.94,1,1
2428.797,15.402,2.971,0.058,35.797,1231.851,3.08,0.01,0.952,6.133,1.58,108.623,311.419,1,1
2428.898,15.375,2.977,0.06,35.805,1232.549,3.068,0.008,0.962,6.097,1.566,109.578,315.435,1,1
2429,15.325,2.98,0.061,35.808,1231.154,3.062,0.007,0.962,6.051,1.551,110.041,320.225,1,1
2429.101,15.313,2.98,0.063,35.808,1227.669,3.059,0.007,0.951,6.004,1.537,109.895,323.806,1,1
2429.202,15.317,2.977,0.065,35.808,1226.971,3.065,0.008,0.917,5.971,1.525,109.534,325.196,1,1
2429.304,15.341,2.976,0.067,35.814,1226.971,3.07,0.008,0.906,5.941,1.514,109.387,324.925,1,1
2429.405,15.445,2.975,0.068,35.808,1224.88,3.077,0.009,0.91,5.895,1.503,109.209,323.6,1,1
2429.506,15.516,2.973,0.07,35.792,1221.394,3.088,0.009,0.926,5.847,1.492,108.899,322.12,1,1
2429.608,15.593,2.975,0.072,35.755,1220,3.104,0.009,0.963,5.804,1.48,109.178,322.598,1,1
2429.709,15.67,2.979,0.073,35.758,1221.394,3.112,0.007,0.968,5.758,1.467,109.848,324.454,1,1
2429.811,15.817,2.976,0.075,35.775,1222.091,3.12,0.008,0.962,5.708,1.455,109.328,325.78,1,1
2429.912,15.887,2.968,0.077,35.8,1223.486,3.128,0.011,0.949,5.672,1.443,108.112,326.05,1,1
2430.013,15.956,2.962,0.078,35.842,1236.034,3.145,0.013,0.923,5.664,1.432,107.229,325.822,1,1
2430.115,16.025,2.958,0.079,35.858,1241.611,3.147,0.015,0.922,5.656,1.421,106.577,325.146,1,1
2430.216,16.162,2.954,0.08,35.872,1243.006,3.145,0.016,0.933,5.638,1.409,105.907,324.412,1,1
2430.318,16.23,2.952,0.08,35.872,1240.217,3.134,0.016,0.946,5.652,1.396,105.67,323.226,1.001,1
2430.419,16.295,2.96,0.081,35.85,1233.246,3.102,0.014,0.957,5.744,1.382,106.999,321.766,1.001,1
2430.52,16.355,2.979,0.082,35.839,1228.366,3.082,0.007,0.947,5.85,1.365,109.782,322.438,1.001,1
2430.621,16.468,2.995,0.082,35.833,1223.486,3.059,0.002,0.928,5.889,1.345,112.248,326.084,1.001,1
2430.723,16.527,3,0.083,35.836,1222.789,3.034,0,0.909,5.795,1.323,113.723,331.043,1.001,1
2430.824,16.593,3,0.084,35.861,1232.549,2.974,0,0.892,5.591,1.298,114.407,336.482,1.001,1
2430.925,16.669,3,0.083,35.875,1233.246,2.935,0,0.895,5.36,1.271,115.613,341.747,1.001,1
2431.027,16.84,3,0.082,35.892,1231.851,2.892,0,0.901,5.143,1.242,117.138,344.768,1.001,1
2431.128,16.923,3,0.081,35.905,1228.366,2.845,0,0.901,4.961,1.213,117.051,345.976,1.001,1
2431.229,16.999,3,0.08,35.905,1219.303,2.739,0,0.877,4.894,1.185,115.545,349.17,1.001,1
2431.331,17.066,3,0.08,35.905,1211.634,2.686,0,0.845,5.02,1.159,114.862,355.876,1.001,1
2431.432,17.189,3,0.079,35.914,1205.36,2.637,0,0.816,5.276,1.136,116.51,363.234,1.001,1
2431.533,17.254,3,0.078,35.93,1203.269,2.592,0,0.798,5.523,1.116,118.397,367.522,1.001,1
2431.635,17.324,3,0.077,35.972,1206.754,2.512,0,0.804,5.711,1.1,118.342,368.193,1.001,1
2431.736,17.396,3,0.073,35.992,1209.543,2.475,0,0.823,5.864,1.089,116.981,367.643,1.001,1
2431.837,17.539,3,0.069,36.014,1209.543,2.44,0,0.839,5.934,1.082,115.781,365.538,1,1
2431.938,17.609,3,0.065,36.033,1208.846,2.405,0,0.845,5.903,1.08,115.103,360.449,1,1
2432.039,17.681,3,0.06,36.072,1204.663,2.349,0,0.837,5.84,1.081,114.114,355.482,1.001,1
2432.14,17.757,3,0.056,36.083,1201.874,2.33,0,0.829,5.8,1.085,112.895,351.997,1.001,1
2432.241,17.932,2.991,0.052,36.089,1199.086,2.317,0.003,0.831,5.78,1.093,111.628,346.484,1.001,1
2432.343,18.036,2.98,0.048,36.089,1196.994,2.306,0.007,0.834,5.74,1.104,109.911,339.064,1.001,1
2432.444,18.154,2.966,0.044,36.089,1201.874,2.291,0.012,0.859,5.593,1.116,107.794,334.541,1.001,1
2432.545,18.29,2.956,0.045,36.089,1209.543,2.281,0.015,0.863,5.401,1.13,106.265,334.534,1.001,1
2432.646,18.629,2.957,0.045,36.092,1219.303,2.271,0.015,0.859,5.324,1.144,106.436,336.921,1.001,1
2432.747,18.833,2.971,0.046,36.08,1229.063,2.263,0.01,0.846,5.372,1.158,108.536,341.685,1.001,1
2432.848,19.058,2.986,0.047,36.017,1245.097,2.257,0.005,0.799,5.449,1.172,110.92,350.089,1.001,1
2432.949,19.301,2.996,0.048,35.975,1248.583,2.258,0.001,0.79,5.492,1.186,112.326,357.326,1.001,1
2433.05,19.837,2.999,0.048,35.936,1250.674,2.26,0.001,0.793,5.508,1.201,112.699,355.49,1.001,1
2433.151,20.13,3,0.049,35.911,1248.583,2.263,0,0.805,5.569,1.217,112.959,342.907,1.001,1
2433.252,20.444,3,0.05,35.886,1245.794,2.266,0,0.838,5.647,1.235,113.232,330.088,1.001,1
2433.353,20.781,3,0.05,35.883,1247.886,2.266,0,0.84,5.709,1.255,112.881,322.366,1.003,1
2433.454,21.543,2.995,0.05,35.883,1254.857,2.269,0.002,0.838,5.67,1.278,112.231,320.493,1.003,1
2433.555,21.975,2.992,0.05,35.889,1261.829,2.274,0.003,0.826,5.395,1.306,111.79,327.683,1.003,1
2433.657,22.443,2.99,0.049,35.93,1266.709,2.291,0.003,0.813,5.199,1.339,111.523,339.778,1.003,1
2433.758,22.944,2.987,0.049,35.947,1267.406,2.309,0.004,0.822,5.295,1.38,111.279,341.132,1.003,1
2433.859,23.985,2.978,0.049,35.944,1264.617,2.333,0.004,0.835,5.586,1.426,111.118,331.033,1.003,1
2433.96,24.483,2.972,0.049,35.925,1257.646,2.364,0.006,0.858,5.812,1.476,110.581,319.384,1.003,1
2434.062,24.935,2.954,0.049,35.889,1244.4,2.44,0.009,0.889,5.793,1.528,109.209,310.619,1.003,1
2434.163,25.325,2.937,0.048,35.889,1241.611,2.49,0.014,0.896,5.619,1.575,106.947,304.39,1.003,1
2434.264,25.899,2.934,0.048,35.9,1239.52,2.549,0.018,0.895,5.467,1.615,104.711,303.574,1.003,1
2434.365,26.088,2.925,0.047,35.908,1236.731,2.619,0.024,0.894,5.445,1.644,103.09,306.448,1.003,1
2434.467,26.218,2.913,0.046,35.928,1229.76,2.78,0.27,0.922,5.615,1.664,101.263,307.511,1.003,1
2434.568,26.291,2.894,0.046,35.944,1224.183,2.854,1.17,0.944,6.029,1.677,98.404,306.222,1.003,1
2434.669,26.254,2.868,0.045,35.964,1217.909,2.922,3.354,0.97,6.654,1.688,94.066,304.874,1.003,1
2434.771,26.142,2.853,0.044,35.978,1213.029,2.978,6.271,0.986,7.247,1.699,89.311,300.425,1.003,1
2434.872,25.979,2.841,0.043,35.969,1213.029,3.062,7.323,0.962,7.475,1.713,86.764,292.03,1.003,1
2434.973,25.781,2.849,0.043,35.942,1218.606,3.095,6.74,0.928,7.118,1.732,87.854,286.009,1.003,1
2435.074,25.368,2.864,0.043,35.9,1228.366,3.132,4.572,0.897,6.319,1.757,91.562,284.857,1.003,1
2435.175,25.192,2.878,0.043,35.85,1240.217,3.179,2.734,0.885,5.447,1.786,94.696,287.84,1.003,1
2435.276,25.055,2.882,0.043,35.772,1263.92,3.337,2.736,0.922,4.874,1.821,94.85,296.469,1.003,1
2435.377,24.96,2.88,0.043,35.755,1270.194,3.459,4.098,0.963,4.696,1.86,92.78,306.581,1.003,1
2435.479,24.902,2.877,0.043,35.75,1270.891,3.613,5.346,1.005,4.858,1.906,90.918,310.204,1.003,1
2435.58,24.938,2.877,0.043,35.755,1270.194,3.785,5.258,1.04,5.276,1.956,91.121,307.616,1.003,1
2435.682,25.019,2.875,0.043,35.783,1260.434,4.124,4.565,1.076,5.859,2.005,92.04,303.863,1.003,1
2435.783,25.146,2.867,0.043,35.805,1252.069,4.263,4.461,1.081,6.331,2.047,91.685,299.708,1.003,1
2435.885,25.558,2.853,0.043,35.825,1240.217,4.363,5.254,1.084,6.519,2.073,89.14,291.255,1.003,1
2435.986,25.852,2.837,0.043,35.833,1231.851,4.415,5.385,1.087,6.561,2.08,86.619,278.222,1.003,1
2436.087,26.211,2.832,0.043,35.805,1230.457,4.364,5.01,1.098,6.383,2.064,85.952,266.54,1.003,1
2436.189,26.635,2.818,0.043,35.775,1232.549,4.272,3.788,1.095,6.003,2.033,87.423,263.019,1.003,1
2436.29,27.674,2.822,0.043,35.753,1234.64,4.15,2.927,1.072,5.688,1.991,89.994,268.545,1.003,1
2436.391,28.278,2.856,0.043,35.753,1237.429,4.021,2.99,1.034,5.498,1.945,92.687,282.53,1.003,1
2436.493,28.93,2.882,0.043,35.761,1243.703,3.804,2.908,0.936,5.338,1.895,94.559,301.381,1.003,1
2436.594,29.626,2.899,0.043,35.769,1240.914,3.726,2.578,0.9,5.143,1.841,95.623,316.052,1.003,1
2436.696,31.128,2.908,0.043,35.78,1234.64,3.678,1.989,0.877,4.967,1.779,96.729,319.482,1.003,1
2436.797,31.923,2.916,0.042,35.797,1225.577,3.663,1.139,0.869,4.959,1.71,98.486,315.872,1.003,1
2436.898,32.728,2.924,0.042,35.847,1206.754,3.73,0.522,0.883,5.284,1.637,100.29,312.879,1.003,1
2437,33.504,2.909,0.042,35.855,1199.086,3.81,2.32,0.888,6.016,1.568,101.014,314.269,1.003,1
2437.101,34.716,2.894,0.041,35.847,1196.994,3.921,5.127,0.891,7.035,1.511,99.381,318.426,1.003,1
2437.203,35.011,2.85,0.041,35.833,1198.389,4.058,11.051,0.894,7.953,1.475,94.246,323.033,1.003,1
2437.304,35.042,2.775,0.041,35.811,1208.846,4.395,15.42,0.918,8.42,1.466,85.47,322.723,1.003,1
2437.405,34.822,2.703,0.042,35.817,1219.303,4.574,16.151,0.953,8.435,1.489,76.299,309.711,1.003,4
2437.507,33.884,2.674,0.043,35.814,1231.154,4.734,13.72,1.002,8.24,1.55,69.775,282.771,1.003,4
2437.608,33.328,2.671,0.044,35.805,1241.611,4.857,11.356,1.057,7.925,1.646,67.337,255.501,1.003,4
2437.709,32.796,2.667,0.044,35.783,1252.766,4.959,10.182,1.115,7.407,1.777,67.697,241.041,1.003,4
2437.811,32.317,2.678,0.045,35.755,1253.463,4.935,10.221,1.114,6.764,1.931,69.992,243.69,1.003,4
2437.912,31.542,2.688,0.046,35.736,1250.674,4.876,10.129,1.092,6.3,2.093,73.736,261.177,1.003,4
2438.013,31.244,2.714,0.047,35.719,1246.491,4.79,9.476,1.062,6.193,2.238,78.784,285.88,1.003,4
2438.115,30.995,2.745,0.048,35.703,1234.64,4.6,8.332,1.037,6.311,2.352,84.736,305.438,1.003,4
2438.216,30.783,2.783,0.048,35.714,1233.246,4.529,7.205,1.052,6.407,2.431,90.376,310.991,1.003,4
2438.318,30.387,2.82,0.049,35.736,1237.429,4.484,6.404,1.081,6.399,2.477,94.287,304.927,1.003,4
2438.419,30.171,2.825,0.049,35.758,1245.097,4.462,6.369,1.115,6.345,2.503,94.807,291.641,1.002,4
2438.521,29.935,2.804,0.05,35.817,1257.646,4.455,7.248,1.162,6.305,2.51,91.798,274.599,1.002,4
2438.622,29.679,2.771,0.05,35.85,1259.737,4.451,8.466,1.163,6.278,2.493,86.592,258.291,1.002,4
2438.724,29.156,2.748,0.051,35.875,1261.829,4.434,9.319,1.149,6.106,2.448,81.745,250.626,1.003,4
2438.825,28.916,2.733,0.051,35.886,1260.434,4.4,9.944,1.134,5.77,2.37,78.827,253.469,1.003,4
2438.927,28.707,2.728,0.051,35.858,1245.794,4.303,10.569,1.097,5.672,2.261,78.761,267.074,1.003,4
2439.028,28.531,2.742,0.052,35.839,1238.823,4.247,10.781,1.081,6.058,2.133,82.561,287.671,1.003,4
2439.129,28.241,2.786,0.053,35.83,1234.64,4.196,9.846,1.06,6.775,1.998,89.526,306.542,1.002,4
2439.23,28.086,2.861,0.054,35.833,1233.943,4.156,6.476,1.032,7.528,1.869,97.84,316.412,1.002,1
2439.332,27.9,2.957,0.055,35.847,1233.943,4.122,0.013,0.957,8.024,1.753,103.153,316.978,1.002,1
2439.433,27.677,2.963,0.055,35.85,1234.64,4.126,0.013,0.919,8.275,1.658,103.314,313.015,1.001,1
2439.534,27.187,2.936,0.056,35.855,1233.943,4.137,0.03,0.893,8.346,1.584,99.16,309.855,1.001,1
2439.636,26.982,2.911,0.057,35.878,1230.457,4.15,1.627,0.879,8.032,1.53,94.719,309.775,1.002,1
2439.737,26.846,2.901,0.058,35.894,1219.303,4.15,3.177,0.9,7.269,1.496,92.663,311.899,1.001,1
2439.838,26.797,2.91,0.058,35.878,1215.12,4.134,1.816,0.917,6.274,1.479,94.374,315.82,1.001,1
2439.94,26.986,2.93,0.058,35.85,1212.331,4.11,0.176,0.927,5.43,1.477,98.103,320.945,1.001,1
2440.041,27.214,2.957,0.059,35.814,1213.029,4.077,0.015,0.929,4.907,1.487,102.42,325.6,1.001,1
2440.142,27.521,2.98,0.059,35.786,1226.274,3.997,0.007,0.91,4.717,1.507,105.71,327.778,1.002,1
2440.243,27.893,2.99,0.059,35.778,1236.034,3.96,0.003,0.909,4.753,1.535,107.272,327.799,1,1
2440.345,28.769,2.985,0.059,35.764,1245.097,3.928,0.005,0.912,4.862,1.568,106.45,325.86,0.999,1
2440.446,29.231,2.957,0.059,35.761,1248.583,3.901,0.014,0.921,4.964,1.604,102.55,322.371,0.999,1
2440.548,29.679,2.917,0.06,35.808,1243.006,3.858,0.336,0.947,5.101,1.642,97.211,319.191,1.001,1
2440.649,30.092,2.897,0.062,35.85,1236.731,3.839,1.879,0.947,5.259,1.678,93.643,318.26,1.001,1
2440.75,30.777,2.897,0.064,35.892,1228.366,3.823,2.135,0.941,5.378,1.709,93.386,318.605,1.002,1
2440.852,31.047,2.911,0.066,35.922,1218.606,3.811,1.094,0.924,5.453,1.73,95.414,317.766,1.003,1
2440.953,31.285,2.926,0.069,35.95,1210.937,3.795,0.24,0.9,5.524,1.741,97.796,313.354,1.003,1
2441.054,31.508,2.929,0.071,35.955,1214.423,3.787,0.138,0.909,5.694,1.739,98.292,306.937,1.003,1
2441.156,32.027,2.918,0.073,35.947,1219.303,3.78,0.753,0.926,5.961,1.725,96.164,301.642,1.003,1
2441.257,32.39,2.905,0.075,35.93,1225.577,3.769,2.48,0.953,6.14,1.705,92.998,300.101,1.003,1
2441.358,32.863,2.903,0.078,35.914,1234.64,3.733,2.754,0.98,6.063,1.682,92.56,303.157,1,1
2441.459,33.465,2.917,0.082,35.914,1237.429,3.712,0.838,0.977,5.836,1.661,95.903,311.131,0.999,1
2441.561,35.069,2.936,0.086,35.922,1239.52,3.694,0.021,0.966,5.749,1.647,99.415,320.475,0.999,1
2441.662,36.054,2.884,0.09,35.939,1238.126,3.68,6.102,0.949,5.902,1.641,100.306,326.455,0.999,1
2441.763,37.151,2.872,0.094,35.967,1222.091,3.674,8.221,0.944,6.108,1.644,99.001,327.867,0.999,1
2441.864,38.356,2.857,0.098,35.983,1214.423,3.682,9.541,0.951,6.155,1.656,97.443,326.677,0.999,1
2441.966,41.066,2.846,0.102,35.994,1209.543,3.69,10.126,0.97,6.088,1.675,96.327,324.058,0.999,1
2442.067,42.517,2.844,0.106,35.992,1206.754,3.703,10.306,0.989,6.138,1.696,95.988,320.737,0.999,1
2442.168,43.967,2.851,0.11,35.947,1207.451,3.727,10.074,0.99,6.45,1.716,96.649,318.418,0.999,1
2442.269,45.364,2.862,0.112,35.922,1212.331,3.731,9.651,0.972,6.934,1.73,97.7,318.025,0.999,1
2442.37,47.874,2.862,0.115,35.903,1219.303,3.727,9.798,0.949,7.355,1.731,97.712,318.81,0.999,1
2442.471,48.996,2.848,0.118,35.897,1225.577,3.713,10.639,0.93,7.537,1.718,96.541,319.468,0.999,1
2442.573,50.063,2.824,0.12,35.892,1233.246,3.661,12.127,0.911,7.455,1.685,94.254,319.269,0.999,1
2442.674,51.102,2.791,0.123,35.886,1232.549,3.62,14.254,0.91,7.349,1.634,90.655,318.236,0.999,4
2442.775,53.1,2.762,0.125,35.878,1227.669,3.567,16.466,0.902,7.52,1.57,87.026,317.127,1,4
2442.876,54.026,2.747,0.128,35.878,1221.394,3.505,18.072,0.881,8.058,1.498,85.443,316.947,1,4
2442.978,54.877,2.751,0.131,35.886,1209.543,3.37,18.808,0.807,8.665,1.426,86.448,317.791,1,4
2443.079,55.646,2.761,0.132,35.886,1204.663,3.31,19.244,0.766,9.022,1.36,87.674,319.491,0.998,4
2443.18,56.944,2.762,0.133,35.875,1201.177,3.261,20.018,0.735,9.113,1.304,87.378,322.359,0.998,4
2443.281,57.492,2.757,0.134,35.864,1201.874,3.224,20.901,0.718,9.114,1.258,86.151,325.756,0.998,4
2443.383,57.988,2.751,0.135,35.836,1217.909,3.192,21.438,0.718,9.145,1.222,85.101,327.982,0.998,4
2443.484,58.437,2.748,0.136,35.825,1226.971,3.196,21.477,0.72,9.213,1.194,85.045,329.286,0.998,4
2443.585,59.219,2.75,0.137,35.814,1234.64,3.217,21.154,0.714,9.257,1.173,85.928,330.905,0.998,4
2443.687,59.556,2.752,0.138,35.8,1240.217,3.252,20.747,0.7,9.233,1.158,87.023,332.548,0.998,4
2443.788,59.854,2.748,0.139,35.769,1238.823,3.368,20.694,0.663,9.153,1.147,87.021,333.39,0.998,4
2443.889,60.108,2.739,0.137,35.75,1231.851,3.446,21.451,0.653,9.081,1.141,85.589,333.206,0.998,4
2443.99,60.453,2.726,0.135,35.742,1222.789,3.531,22.593,0.653,9.059,1.139,83.625,333.042,0.998,4
2444.092,60.534,2.718,0.133,35.744,1214.423,3.621,23.19,0.667,9.037,1.143,82.725,333.42,0.998,4
2444.193,60.549,2.726,0.131,35.753,1207.451,3.79,22.981,0.716,9,1.15,83.417,333.381,0.998,4
2444.295,60.498,2.73,0.129,35.747,1210.24,3.86,21.923,0.728,8.961,1.161,84.93,331.832,0.998,4
2444.396,60.178,2.74,0.127,35.733,1217.211,3.914,21.355,0.727,8.926,1.172,85.78,328.25,0.998,4
2444.498,59.898,2.74,0.125,35.717,1223.486,3.95,21.505,0.714,8.887,1.181,85.303,322.711,0.998,4
2444.599,59.527,2.734,0.123,35.703,1228.366,3.976,22.18,0.68,8.838,1.186,83.753,316.192,0.998,4
2444.701,59.058,2.725,0.116,35.697,1227.669,3.977,23.024,0.677,8.775,1.185,81.859,310.61,0.998,4
2444.802,57.794,2.714,0.109,35.697,1225.577,3.986,23.7,0.686,8.701,1.177,80.232,307.813,0.998,4
2444.904,56.978,2.707,0.102,35.697,1224.183,4.015,24.016,0.704,8.631,1.166,79.471,308.761,0.998,4
2445.005,56.017,2.703,0.095,35.703,1222.091,4.207,24.178,0.727,8.571,1.153,79.139,313.338,0.998,4
2445.107,54.895,2.699,0.088,35.705,1224.183,4.399,24.629,0.73,8.526,1.144,78.273,319.746,0.998,4
2445.208,52.118,2.694,0.081,35.705,1227.669,4.654,25.222,0.744,8.482,1.142,77.091,324.973,0.999,4
2445.31,50.456,2.694,0.075,35.708,1230.457,4.978,25.575,0.762,8.413,1.152,76.971,328.928,0.999,4
2445.411,48.623,2.699,0.068,35.714,1233.943,5.758,25.391,0.851,8.312,1.177,78.193,332.584,0.999,4
2445.513,46.641,2.699,0.067,35.719,1232.549,6.132,24.781,0.917,8.217,1.219,78.655,334.708,0.999,4
2445.614,42.387,2.689,0.066,35.722,1230.457,6.446,24.087,0.989,8.154,1.281,76.892,329.793,0.999,4
2445.716,40.207,2.67,0.066,35.728,1230.457,6.656,22.758,1.052,8.07,1.362,73.777,313.028,0.998,4
2445.817,38.059,2.665,0.065,35.733,1230.457,6.733,20.891,1.118,7.874,1.461,71.433,291.317,0.999,4
2445.919,35.991,2.672,0.064,35.722,1229.76,6.613,18.425,1.119,7.596,1.572,71.197,273.575,0.999,4
2446.02,32.295,2.694,0.064,35.705,1229.063,6.411,15.168,1.102,7.396,1.682,74.752,261.155,0.999,4
2446.122,30.742,2.724,0.063,35.694,1229.063,6.153,12.678,1.076,7.299,1.778,81.403,256.712,0.998,4
2446.223,29.409,2.759,0.063,35.694,1224.183,5.542,10.898,1.049,7.254,1.838,88.432,266.397,0.999,4
2446.324,28.285,2.786,0.062,35.708,1221.394,5.254,10.276,1.041,7.259,1.862,92.337,282.003,0.999,4
2446.426,26.535,2.803,0.062,35.728,1220.697,4.994,10.749,1.029,7.226,1.851,93.505,294.571,0.999,4
2446.528,25.827,2.824,0.062,35.753,1221.394,4.756,11.358,1.007,7.158,1.815,94.249,303.584,0.999,4
2446.629,25.186,2.847,0.062,35.817,1222.789,4.351,10.783,0.949,7.095,1.769,96.021,310.882,0.999,4
2446.73,24.591,2.945,0.061,35.853,1225.577,4.184,0.019,0.92,7.064,1.725,97.561,314.431,0.999,1
2446.832,23.498,2.945,0.061,35.88,1228.366,4.038,0.019,0.905,7.016,1.687,97.598,314.613,0.999,1
2446.934,22.997,2.936,0.061,35.889,1229.76,3.919,0.027,0.908,6.856,1.659,96.259,314.549,0.999,1
2447.035,22.533,2.93,0.061,35.875,1226.274,3.749,0.161,0.956,6.691,1.642,95.259,314.443,0.998,1
2447.136,22.113,2.935,0.061,35.858,1224.183,3.686,0.038,0.985,6.589,1.634,96.13,313.586,0.999,1
2447.238,21.412,2.95,0.061,35.85,1223.486,3.64,0.017,0.997,6.482,1.634,98.272,313.272,0.998,1
2447.339,21.122,2.965,0.061,35.853,1222.091,3.612,0.012,0.994,6.348,1.641,100.468,313.708,0.998,1
2447.44,20.863,2.976,0.061,35.861,1227.669,3.61,0.008,0.95,6.22,1.653,102.061,312.891,0.998,1
2447.541,20.622,2.975,0.062,35.861,1232.549,3.629,0.009,0.93,6.143,1.667,102.004,311.21,0.998,1
2447.643,20.161,2.96,0.062,35.861,1236.731,3.66,0.014,0.929,6.076,1.682,99.863,310.855,0.999,1
2447.744,19.924,2.943,0.062,35.85,1238.126,3.698,0.019,0.938,5.988,1.696,97.574,311.084,0.998,1
2447.845,19.678,2.936,0.062,35.836,1235.337,3.755,0.02,1.024,5.902,1.705,97.136,310.369,0.998,1
2447.947,19.421,2.94,0.06,35.83,1232.549,3.766,0.018,1.075,5.839,1.706,98.032,308.836,0.997,1
2448.048,18.895,2.94,0.058,35.819,1231.154,3.759,0.018,1.109,5.773,1.7,97.715,307.348,0.998,1
2448.149,18.645,2.929,0.056,35.808,1235.337,3.742,0.126,1.119,5.655,1.688,95.42,306.361,0.998,1
2448.25,18.417,2.918,0.054,35.783,1256.949,3.7,0.883,1.09,5.503,1.671,93.002,306.729,0.998,1
2448.352,18.218,2.918,0.052,35.769,1268.103,3.688,0.967,1.07,5.397,1.655,92.806,308.502,0.998,1
2448.453,17.918,2.933,0.049,35.769,1277.863,3.688,0.118,1.054,5.355,1.641,95.459,311.077,0.998,1
2448.555,17.816,2.959,0.047,35.772,1282.743,3.704,0.014,1.043,5.354,1.633,99.655,314.45,0.997,1
2448.656,17.738,2.979,0.045,35.789,1275.074,3.775,0.007,1.004,5.362,1.633,102.497,318.738,0.997,1
2448.757,17.677,2.983,0.046,35.792,1263.92,3.819,0.006,0.965,5.379,1.641,103.045,321.709,0.997,1
2448.859,17.569,2.976,0.047,35.792,1252.069,3.865,0.009,0.962,5.437,1.659,102.021,321.522,0.997,1
2448.96,17.512,2.965,0.047,35.792,1243.006,3.907,0.012,0.953,5.508,1.683,100.56,319.55,0.997,1
2449.062,17.453,2.95,0.048,35.786,1232.549,3.96,0.015,0.953,5.555,1.713,99.23,315.874,0.997,1
2449.163,17.395,2.943,0.049,35.769,1231.154,3.97,0.017,0.964,5.577,1.747,98.493,308.411,0.997,1
2449.264,17.296,2.942,0.05,35.753,1233.943,3.969,0.017,0.984,5.581,1.784,98.295,299.213,0.997,1
2449.366,17.257,2.937,0.05,35.733,1237.429,3.956,0.019,1.005,5.625,1.822,97.689,294.598,0.996,1
2449.467,17.221,2.926,0.051,35.705,1240.217,3.938,0.03,1.028,5.814,1.861,96.09,293.932,0.996,1
2449.569,17.184,2.915,0.052,35.708,1241.611,3.938,0.339,1.026,6.118,1.902,94.083,294.419,0.996,6
2449.67,17.093,2.905,0.052,35.717,1242.309,3.946,1.113,1.017,6.371,1.946,91.845,296.99,0.996,6
2449.771,17.042,2.895,0.053,35.728,1243.703,3.958,2.458,1.013,6.385,1.995,89.142,299.915,0.997,6
2449.873,16.99,2.882,0.053,35.744,1245.097,3.985,3.678,1.047,6.148,2.047,86.61,297.968,0.997,6
2449.975,16.941,2.871,0.054,35.747,1247.189,3.994,4.351,1.084,5.85,2.095,84.779,292,0.997,6
2450.076,16.844,2.865,0.054,35.755,1249.977,4,4.829,1.119,5.708,2.132,83.604,286.782,0.997,6
2450.177,16.791,2.866,0.055,35.767,1252.069,4.004,5.37,1.141,5.753,2.152,83.179,284.819,0.997,6
2450.279,16.73,2.874,0.055,35.786,1254.857,3.991,5.498,1.134,5.846,2.147,84.175,286.58,0.997,6
2450.38,16.662,2.884,0.055,35.8,1254.857,3.981,4.643,1.108,5.863,2.119,86.326,291.904,0.997,6
2450.482,16.507,2.892,0.056,35.808,1255.554,3.975,2.784,1.078,5.858,2.073,89.254,298.31,0.997,6
2450.583,16.426,2.907,0.056,35.817,1257.646,3.973,0.654,1.056,5.854,2.02,93.234,303.011,0.998,6
